Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
1397;1797;1;1380;253;1380;71;11;71;71;41;1;11;81;31;31;1;-9;51;51;81;1;51;11;21;-9;21;1;21;71;11;1;31;61;-9;31;51;51;81;71;11;41;51;51;51;-9;1;-9;81;1;21;71;41;31;21;71;31;11;1;71;51;41;21;11;11;71;71;-9;31;11;21;31;81;21;1380
1507;1798;1;1380;253;1380;51;71;71;11;51;81;31;81;21;61;1;21;1;11;21;21;-9;21;61;61;1;-9;1;71;81;-9;51;71;11;31;61;21;51;41;51;31;11;11;71;71;81;41;71;51;31;41;71;71;41;41;31;51;81;-9;31;41;21;1;11;1;21;51;81;31;81;11;21;71;1380
1515;1799;1;1380;253;1380;61;71;11;21;71;51;61;1;61;71;-9;81;11;71;21;61;1;31;71;71;1;1;1;81;41;1;61;81;71;41;21;81;41;81;61;51;61;-9;1;11;11;81;1;51;61;21;61;1;51;11;41;11;71;71;31;71;21;-9;41;21;-9;11;61;61;51;51;71;41;1380
1626;1800;1;1380;253;1380;71;61;81;-9;61;81;61;11;31;11;41;51;51;71;81;1;81;31;11;41;61;1;71;31;41;51;61;41;21;51;21;51;-9;61;21;51;81;11;21;61;51;61;1;31;41;81;21;31;61;71;61;41;81;21;71;81;1;61;1;81;51;81;51;61;81;41;71;1;1380
1946;1801;1;1380;253;1380;11;61;31;1;51;81;51;-9;11;41;61;71;51;21;51;21;41;51;51;61;71;41;71;41;11;81;81;1;71;41;1;31;-9;21;1;41;11;1;1;21;61;1;31;21;1;51;1;41;71;1;31;71;1;21;61;1;61;31;41;71;41;-9;11;1;31;51;-9;71;1380
149;1802;1;1385;253;1385;51;11;81;71;11;81;31;51;51;1;11;61;81;31;51;31;31;71;21;31;11;71;51;51;71;71;11;31;71;-9;31;31;61;21;41;61;61;61;71;71;11;81;81;31;31;71;31;71;71;1;51;41;71;31;21;61;1;81;-9;1;71;61;41;51;81;51;51;21;1385
157;1803;1;1385;253;1385;71;21;51;21;51;-9;31;11;71;41;21;21;21;11;21;1;41;21;-9;71;81;1;71;1;51;51;1;71;31;21;41;-9;-9;-9;51;71;21;11;41;81;1;1;61;21;31;61;31;71;1;41;71;61;51;11;81;1;71;61;11;-9;51;71;71;11;-9;1;1;21;1385
1153;1804;1;1385;253;1385;21;31;41;1;41;81;51;51;41;31;11;-9;11;71;1;51;41;41;71;11;1;11;21;71;1;71;51;-9;61;41;41;61;61;11;1;11;1;71;41;61;81;21;-9;71;61;71;41;1;11;81;81;71;31;11;51;1;51;81;61;71;21;61;71;51;31;31;81;41;1385
1196;1805;1;1385;253;1385;31;21;41;71;51;11;21;31;61;31;41;21;21;41;71;61;21;71;1;-9;11;1;1;11;61;71;11;-9;71;31;51;51;1;51;11;21;71;81;31;21;31;21;81;21;1;51;-9;71;31;1;21;81;61;11;31;61;71;81;61;31;31;81;81;41;61;41;11;1;1385
1473;1806;1;1385;253;1385;-9;-9;1;61;51;41;51;11;1;1;41;21;21;81;71;11;11;1;61;61;21;51;81;51;71;71;21;41;21;1;61;21;71;21;81;31;81;51;81;81;41;21;61;41;1;11;21;11;31;11;21;21;21;81;1;51;61;51;31;61;71;61;11;1;81;41;31;-9;1385
1885;1807;1;1385;253;1385;21;1;11;11;71;71;51;41;51;-9;61;71;71;-9;71;41;21;1;11;31;11;1;41;71;31;71;11;1;61;81;31;51;81;51;11;1;21;31;71;1;1;-9;81;61;21;11;71;71;61;1;11;81;61;31;1;21;71;71;41;-9;31;81;1;61;31;11;81;-9;1385
1930;1808;1;1385;253;1385;71;51;31;-9;11;71;31;81;21;-9;51;61;81;11;11;61;61;-9;-9;51;-9;71;41;31;11;41;-9;31;61;21;51;41;21;-9;71;11;31;21;71;41;-9;71;21;61;11;31;51;21;51;1;71;61;31;61;71;81;31;11;51;61;81;71;21;11;11;51;1;1;1385
65;1809;1;1390;253;1390;71;71;61;51;61;61;-9;71;11;41;41;11;71;51;71;61;71;41;51;1;21;61;61;71;31;-9;51;41;61;81;71;-9;61;81;61;41;41;61;71;1;71;11;31;71;61;51;-9;11;41;1;51;31;1;61;1;41;61;41;61;51;81;31;71;31;11;41;11;71;1390
465;1810;1;1390;253;1390;71;11;71;31;-9;51;41;51;61;21;-9;51;1;21;61;11;21;1;31;41;21;1;1;61;71;71;71;81;51;81;51;31;31;11;21;21;11;-9;1;21;71;41;51;11;71;11;31;51;81;71;21;71;61;1;1;1;71;-9;51;61;71;71;31;1;31;31;71;11;1390
784;1811;1;1390;253;1390;21;11;61;31;-9;51;51;1;41;11;1;-9;1;71;71;11;71;81;21;61;51;41;71;31;61;51;81;71;71;31;81;51;11;31;61;51;1;51;41;21;71;1;51;71;71;41;31;-9;11;-9;21;21;41;71;81;1;51;21;51;41;81;41;-9;61;61;-9;81;81;1390
1324;1812;1;1390;253;1390;21;61;71;11;11;11;41;-9;-9;61;1;-9;11;41;81;1;71;41;21;11;51;31;51;21;31;11;-9;81;11;31;1;71;31;-9;1;11;11;41;31;71;71;71;71;11;41;21;11;21;41;71;71;41;51;41;51;41;51;41;61;61;71;21;21;1;81;-9;51;31;1390
1465;1813;1;1390;253;1390;61;-9;21;11;61;81;61;51;71;21;71;31;31;-9;31;51;-9;-9;81;11;31;11;71;81;41;71;71;21;11;61;21;41;31;51;51;61;1;1;11;21;31;31;51;1;61;61;71;71;61;21;71;21;81;31;31;1;11;31;51;61;61;71;31;71;61;61;61;1;1390
1774;1814;1;1390;253;1390;71;11;61;21;71;21;31;1;41;71;61;61;41;41;11;71;81;51;21;51;41;81;71;81;81;21;-9;21;71;71;21;-9;21;21;81;41;31;1;1;11;51;11;1;1;31;71;-9;41;41;41;71;51;31;61;31;41;-9;51;11;71;31;-9;-9;1;61;21;31;31;1390
67;1815;1;1395;253;1395;-9;1;-9;21;21;-9;61;11;41;71;-9;81;71;61;31;-9;81;61;81;41;11;51;11;61;51;21;31;51;71;61;61;21;-9;1;41;51;1;11;61;61;-9;31;61;51;61;31;51;1;31;61;31;61;-9;1;61;71;11;31;1;11;1;41;1;11;51;1;21;71;1395
707;1816;1;1395;253;1395;41;31;41;71;61;31;1;11;71;31;81;31;31;71;81;51;-9;61;61;1;61;-9;51;61;51;71;21;71;61;11;61;11;-9;71;81;11;1;11;61;81;-9;1;1;-9;-9;51;71;31;1;81;61;11;-9;31;71;31;21;61;71;61;71;71;51;21;21;-9;81;61;1395
838;1817;1;1395;253;1395;-9;11;21;31;-9;41;1;51;61;51;1;41;81;71;41;61;1;21;1;31;61;41;71;11;31;21;-9;31;51;51;41;71;71;1;-9;61;61;81;51;71;71;21;71;41;61;1;51;11;61;11;71;11;-9;41;1;41;71;61;21;51;51;31;51;51;21;81;51;61;1395
866;1818;1;1395;253;1395;51;21;21;21;61;41;61;71;81;1;81;61;1;41;31;11;81;61;1;1;11;1;1;31;1;-9;71;51;61;61;61;51;71;1;1;61;71;51;61;81;71;51;21;71;61;21;71;-9;11;1;1;61;1;21;11;21;21;31;-9;21;81;21;21;81;61;31;51;21;1395
888;1819;1;1395;253;1395;41;21;-9;21;41;1;11;61;61;61;31;21;11;-9;31;21;21;61;31;51;51;41;1;71;31;-9;21;71;71;71;71;11;11;81;41;1;11;61;51;61;31;41;1;1;51;61;1;61;71;41;41;21;1;61;71;81;21;51;1;-9;-9;-9;-9;1;1;51;81;1;1395
1062;1820;1;1395;253;1395;41;41;51;71;61;61;41;1;-9;-9;71;71;41;81;81;41;31;11;51;11;71;1;81;71;31;-9;71;61;31;71;21;11;81;-9;71;-9;11;71;51;1;21;71;-9;41;81;41;61;21;61;11;71;21;71;31;41;-9;1;61;11;41;61;71;31;41;71;81;-9;1;1395
1145;1821;1;1395;253;1395;81;21;71;51;51;71;11;81;31;11;81;71;71;61;61;61;51;31;11;41;81;51;61;61;31;71;71;61;21;71;31;11;51;11;11;1;11;11;21;41;1;61;71;51;31;41;51;71;81;1;71;71;1;61;61;41;1;31;81;41;81;71;51;11;61;-9;31;11;1395
1328;1822;1;1395;253;1395;51;61;51;51;61;1;31;31;31;1;71;71;51;21;21;41;81;71;21;51;61;61;81;51;51;31;61;41;11;71;81;51;61;61;81;31;71;71;51;11;11;41;51;11;11;31;61;61;21;81;81;71;21;71;31;71;51;1;21;51;41;81;11;11;41;61;-9;51;1395
1521;1823;1;1395;253;1395;41;61;31;41;21;51;81;31;21;71;41;41;81;31;41;11;-9;61;61;51;11;61;61;81;31;61;81;-9;31;-9;51;71;41;51;1;21;-9;1;11;61;1;11;11;41;81;61;31;21;31;61;71;71;81;-9;31;1;71;-9;51;51;81;1;51;81;41;11;11;1;1395
1525;1824;1;1395;253;1395;21;41;21;71;-9;21;61;1;71;71;61;61;81;71;71;51;51;21;41;-9;1;61;31;51;61;11;31;11;51;41;61;71;51;21;31;31;61;41;1;11;51;51;41;11;71;81;1;81;81;81;51;61;71;71;31;41;51;11;31;-9;11;51;31;21;81;1;61;31;1395
1748;1825;1;1395;253;1395;61;31;21;1;51;21;21;-9;11;71;1;41;51;21;71;41;71;-9;11;61;61;11;51;-9;61;81;61;51;41;51;81;71;11;71;21;-9;-9;81;1;21;31;81;21;11;21;41;1;21;21;81;1;71;71;-9;11;71;51;81;31;61;11;1;21;41;71;51;71;51;1395
1980;1826;1;1395;253;1395;11;31;61;1;11;1;71;21;71;61;11;61;1;1;21;51;1;41;51;61;81;71;51;41;81;31;-9;61;1;81;-9;11;61;61;71;61;31;-9;81;51;11;11;81;71;1;71;31;21;81;61;21;21;11;41;81;81;31;41;61;41;31;1;31;31;31;1;51;21;1395
1989;1827;1;1395;253;1395;51;11;31;-9;71;1;1;41;41;61;61;-9;71;41;71;31;11;11;51;-9;11;11;21;41;61;61;71;31;1;71;1;1;11;11;1;21;21;51;31;51;51;21;1;81;51;41;41;71;71;31;11;41;11;41;71;51;1;41;81;81;31;51;11;1;1;-9;31;71;1395
9;1828;1;1400;253;1400;61;61;61;41;1;51;11;11;21;11;31;11;1;21;71;41;61;51;1;51;21;51;31;21;71;1;11;1;11;1;61;81;41;51;61;-9;-9;31;71;21;-9;31;-9;31;81;41;51;61;31;61;11;1;31;-9;11;61;1;1;1;61;31;11;-9;81;1;1;71;21;1400
261;1829;1;1400;253;1400;71;71;71;31;1;31;11;61;1;1;-9;71;81;71;71;21;51;81;1;1;71;71;61;81;61;1;71;-9;21;-9;11;61;31;1;51;51;31;81;1;71;81;51;51;-9;71;11;71;71;31;-9;51;31;61;61;1;21;21;71;41;41;41;61;51;21;11;71;1;11;1400
322;1830;1;1400;253;1400;81;11;1;61;41;31;61;1;21;61;31;31;11;41;61;-9;1;11;71;1;1;81;41;51;1;21;71;71;1;1;71;21;61;11;71;-9;21;71;51;71;41;71;11;1;61;81;31;51;1;71;11;51;81;-9;1;31;61;31;-9;71;81;31;1;1;51;21;41;61;1400
449;1831;1;1400;253;1400;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;1;51;51;51;1400
760;1832;1;1400;253;1400;-9;61;11;51;21;71;71;81;41;31;11;51;51;11;21;41;71;31;1;51;51;41;61;-9;31;81;-9;61;21;31;71;71;71;31;81;11;61;21;1;11;81;51;11;31;71;51;51;21;81;71;71;41;1;-9;71;1;81;71;71;61;51;21;31;81;81;71;51;11;1400
1686;1833;1;1400;253;1400;31;11;21;61;71;21;1;61;1;61;-9;61;31;41;51;51;21;-9;21;41;31;71;51;41;81;-9;61;51;71;-9;-9;11;21;81;41;21;51;11;61;61;11;61;81;41;41;11;51;41;31;51;31;41;11;71;81;21;1;61;1;41;51;71;41;61;1;1;21;21;1400
1878;1834;1;1400;253;1400;21;51;21;31;21;11;81;41;1;61;1;71;11;31;71;71;71;71;81;81;51;31;1;-9;1;61;1;41;81;-9;31;31;31;41;21;31;-9;1;-9;-9;11;61;21;71;21;1;61;51;61;31;41;21;71;71;-9;31;31;11;81;1;11;21;61;11;61;31;31;11;1400
60;1835;1;1405;253;1405;81;1;81;31;21;81;51;-9;51;81;61;81;71;71;61;71;51;81;1;-9;-9;21;51;71;21;71;71;21;-9;61;21;71;41;1;51;51;61;21;71;21;81;71;31;71;61;11;71;31;31;41;31;21;41;81;1;61;11;51;-9;1;1;11;11;21;21;41;1;71;1405
410;1836;1;1405;253;1405;41;61;1;71;71;71;51;51;1;61;21;61;81;1;11;61;51;51;21;-9;1;11;71;31;51;61;1;71;61;41;61;81;51;31;1;71;1;51;31;81;61;71;81;51;21;21;71;61;61;21;61;81;31;51;31;31;31;51;71;31;21;51;81;31;21;41;11;71;1405
835;1837;1;1405;253;1405;61;81;-9;-9;51;1;11;-9;11;11;1;51;51;21;41;21;41;51;81;21;41;-9;71;61;31;41;41;11;61;61;31;51;51;61;81;1;1;31;71;21;31;51;41;71;61;-9;21;51;71;1;11;51;11;41;-9;1;1;41;61;51;1;71;51;71;11;-9;1;61;1405
1195;1838;1;1405;253;1405;21;41;71;61;1;41;51;51;71;71;-9;21;11;31;71;31;31;31;61;71;71;81;71;31;-9;61;51;1;51;-9;41;51;61;51;51;81;1;41;41;31;61;-9;41;71;81;21;11;31;21;41;61;11;41;61;71;1;31;41;21;51;1;1;81;71;41;11;81;81;1405
91;1839;1;1410;253;1410;71;81;61;11;71;51;51;81;71;31;61;31;71;71;51;11;11;31;51;21;-9;71;81;71;41;61;31;61;81;31;31;-9;81;81;11;61;1;41;-9;41;21;71;61;81;-9;21;51;61;81;51;11;71;41;81;1;71;-9;61;81;61;61;11;31;71;71;11;71;81;1410
343;1840;1;1410;253;1410;31;11;-9;41;-9;51;41;71;31;31;21;21;-9;71;61;1;11;41;41;51;81;11;61;1;71;81;1;11;1;21;41;81;1;81;31;71;31;61;61;41;71;51;71;71;71;21;1;31;71;81;11;1;61;71;21;31;81;11;71;71;-9;11;61;1;-9;81;31;1;1410
348;1841;1;1410;253;1410;81;61;1;41;41;81;51;71;51;1;31;21;1;51;31;61;41;-9;71;1;61;41;21;21;11;1;61;71;61;71;71;51;71;61;71;41;41;81;51;61;21;-9;51;41;71;21;61;31;1;71;1;51;-9;1;51;41;61;71;61;1;1;21;51;-9;71;71;41;1;1410
791;1842;1;1410;253;1410;11;21;61;-9;41;51;81;1;11;-9;1;41;51;51;11;61;71;1;1;31;61;51;11;71;71;51;11;71;11;1;41;71;-9;61;81;-9;71;11;61;61;61;61;51;1;1;51;51;21;51;31;1;11;81;31;51;61;61;11;11;11;11;71;51;61;51;31;41;41;1410
801;1843;1;1410;253;1410;1;61;21;1;1;71;1;71;21;71;31;-9;-9;51;41;41;1;51;1;61;81;1;41;31;51;71;81;1;31;71;71;21;71;-9;31;61;1;71;41;51;11;-9;31;31;11;51;11;61;11;1;51;11;81;71;81;1;71;41;51;71;1;31;81;1;61;81;61;21;1410
824;1844;1;1410;253;1410;51;11;71;41;71;11;61;11;1;61;1;1;11;31;31;11;61;51;71;31;71;21;31;1;71;31;71;21;81;11;-9;61;51;11;11;71;61;1;1;21;21;41;11;81;21;61;81;11;51;81;51;61;41;11;11;-9;61;-9;71;41;21;81;31;31;11;51;31;51;1410
865;1845;1;1410;253;1410;41;21;11;81;31;61;41;1;61;1;41;11;1;11;21;31;61;-9;61;61;71;21;11;51;31;71;21;71;81;21;1;71;61;61;31;1;61;61;21;21;81;61;51;-9;81;1;-9;51;31;21;-9;81;1;71;61;1;21;11;51;-9;31;1;11;31;51;41;71;61;1410
932;1846;1;1410;253;1410;-9;71;71;61;21;81;51;11;81;1;31;81;71;81;-9;51;71;51;51;31;31;31;1;31;-9;41;41;61;71;81;1;21;71;11;71;21;41;71;21;71;61;71;31;31;61;1;81;71;71;21;31;61;81;61;41;61;51;61;81;21;41;31;61;61;41;11;61;31;1410
1462;1847;1;1410;253;1410;-9;51;1;81;61;71;41;1;71;41;81;21;41;61;31;31;41;-9;71;51;11;51;51;71;31;-9;51;71;31;11;-9;11;21;61;1;71;51;31;71;11;51;1;41;61;11;61;41;51;21;71;41;21;71;61;51;81;71;1;11;21;11;11;41;1;1;31;41;11;1410
384;1848;1;1415;253;1415;-9;51;31;51;1;1;1;51;1;61;71;21;51;61;71;-9;31;71;71;81;11;31;31;1;41;1;71;71;11;51;81;-9;61;-9;71;81;-9;31;11;81;-9;-9;51;21;11;21;71;1;31;41;61;31;71;-9;41;31;31;-9;31;31;51;31;1;51;1;41;81;41;1415
1372;1849;1;1415;253;1415;61;81;81;71;-9;81;71;1;11;61;1;1;31;-9;-9;31;31;81;11;1;51;41;21;31;21;71;41;61;41;61;41;41;71;-9;1;31;71;21;-9;1;31;41;1;21;21;41;21;81;21;41;41;31;11;71;51;31;21;-9;51;31;1;71;81;61;1;11;1;51;1415
1745;1850;1;1415;253;1415;31;1;61;81;71;-9;71;41;21;71;61;1;1;71;61;11;61;81;41;81;51;31;11;81;61;81;-9;71;21;51;1;81;1;31;-9;1;71;61;51;1;71;31;31;51;71;41;31;1;11;81;31;61;81;61;21;61;21;51;41;11;21;71;41;1;71;11;41;71;1415
1775;1851;1;1415;253;1415;71;71;61;61;21;11;81;61;81;41;-9;41;61;-9;-9;-9;21;1;61;61;-9;61;71;51;1;71;41;41;61;-9;81;21;41;41;31;11;51;51;31;1;51;1;21;11;-9;51;81;41;71;51;31;1;51;71;-9;81;71;61;1;61;21;31;61;51;-9;61;51;61;1415
42;1852;1;1420;253;1420;21;51;31;61;51;11;21;1;81;41;-9;81;41;-9;61;61;41;41;61;1;71;31;51;71;21;1;81;71;71;11;21;1;81;11;41;11;51;-9;1;61;21;51;71;61;1;51;81;31;31;81;51;71;31;71;51;41;1;1;61;-9;21;-9;71;-9;51;71;81;61;1420
469;1853;1;1420;253;1420;1;21;1;1;81;61;11;61;71;1;21;31;21;41;81;11;11;1;41;41;81;71;81;41;1;81;-9;71;-9;61;31;71;61;41;21;21;81;71;71;11;61;31;1;11;51;31;71;-9;31;51;1;21;51;21;1;61;11;81;81;51;1;81;11;31;21;21;21;71;1420
512;1854;1;1420;253;1420;21;1;41;71;71;71;61;-9;21;11;41;11;-9;41;21;11;21;71;31;41;51;61;51;21;71;31;51;61;61;61;31;21;1;-9;51;21;71;61;81;81;81;51;71;1;-9;31;51;21;41;1;71;61;71;41;41;1;41;41;61;11;51;21;81;31;21;31;1;81;1420
797;1855;1;1420;253;1420;81;71;41;51;41;11;51;1;21;71;71;71;71;41;41;11;-9;41;61;21;81;1;81;11;81;11;81;51;71;71;61;51;61;1;11;81;1;41;31;61;61;31;51;41;31;1;1;41;71;21;81;51;51;21;81;61;41;61;81;1;1;31;21;81;11;21;1;71;1420
1457;1856;1;1420;253;1420;81;71;-9;51;41;1;21;11;71;1;-9;-9;31;21;41;11;81;11;1;41;31;51;41;1;71;61;11;31;51;21;-9;61;31;31;31;61;-9;11;61;-9;41;51;71;1;1;41;81;11;1;11;61;51;41;61;71;11;71;21;21;11;51;71;31;21;81;61;11;31;1420
41;1857;1;1425;253;1425;61;71;11;71;81;11;1;51;11;-9;21;41;41;61;-9;1;31;1;51;71;1;81;61;61;41;-9;51;51;1;1;81;1;1;61;41;71;21;71;71;51;51;31;21;-9;-9;61;61;-9;1;61;11;71;61;-9;61;1;51;71;61;1;71;51;71;31;31;61;11;81;1425
72;1858;1;1425;253;1425;21;71;51;51;11;51;81;61;71;61;41;71;51;1;61;31;41;41;81;51;-9;81;11;61;51;81;11;71;71;-9;81;41;31;71;41;31;81;81;31;1;1;61;31;11;31;11;61;81;71;21;11;61;21;51;61;51;51;51;-9;61;11;81;51;21;41;81;11;11;1425
1469;1859;1;1425;253;1425;1;21;-9;31;11;1;11;71;71;51;51;21;51;71;81;51;61;81;51;41;51;41;71;21;81;1;11;1;51;71;81;21;11;71;31;61;31;11;71;11;71;71;-9;51;51;81;41;41;11;31;51;31;-9;71;1;71;71;71;31;1;61;1;11;41;31;71;21;21;1425
1676;1860;1;1425;253;1425;21;71;1;71;-9;31;1;71;61;61;1;81;41;1;1;71;-9;1;61;-9;41;51;71;11;71;31;21;61;1;1;71;71;41;11;81;51;61;81;21;81;61;61;61;61;71;1;71;51;81;21;-9;51;61;51;11;21;31;71;1;31;51;81;51;21;-9;71;11;31;1425
1747;1861;1;1425;253;1425;71;61;41;81;31;61;71;31;31;81;71;71;31;21;71;81;1;51;-9;31;61;51;31;81;51;41;31;61;71;51;61;11;61;61;61;81;81;41;51;11;71;71;41;71;51;1;71;21;71;41;1;71;31;71;71;61;71;1;71;51;51;41;21;31;31;61;41;41;1425
69;1862;1;1430;253;1430;11;21;1;81;81;41;11;41;21;21;1;31;41;-9;41;51;61;71;81;1;11;31;71;21;11;51;61;51;81;61;1;41;1;41;31;51;51;51;71;71;71;61;21;21;-9;21;81;11;11;1;21;31;81;31;61;-9;1;11;11;81;71;71;61;21;71;51;51;1;1430
185;1863;1;1430;253;1430;1;31;41;71;81;1;51;31;31;1;11;11;71;61;11;61;1;81;71;61;11;61;31;21;31;41;31;31;31;41;11;71;71;61;11;21;21;71;1;51;81;51;61;51;71;71;11;61;81;-9;81;31;31;21;71;51;71;71;21;-9;11;41;71;71;1;51;71;21;1430
186;1864;1;1430;253;1430;81;31;61;-9;71;11;61;71;71;31;1;51;81;31;61;-9;31;-9;51;51;41;11;31;11;-9;21;-9;-9;41;1;-9;21;31;11;41;71;11;41;11;21;71;1;-9;1;71;21;11;81;81;-9;31;81;1;51;11;11;41;31;61;61;11;81;21;31;21;11;1;61;1430
291;1865;1;1430;253;1430;81;61;61;21;71;61;1;81;11;11;1;1;-9;41;31;41;21;21;11;-9;11;1;-9;41;11;41;11;71;61;71;71;81;-9;11;-9;71;31;1;1;51;1;71;1;71;11;71;11;11;1;1;1;41;81;81;11;21;71;51;31;41;11;21;21;31;71;11;61;51;1430
1038;1866;1;1430;253;1430;11;71;61;11;71;51;21;81;81;21;71;61;21;41;81;81;1;71;11;31;1;1;71;51;51;41;1;21;31;1;11;41;51;61;11;-9;61;41;81;1;61;41;21;81;71;41;71;11;-9;-9;21;81;61;81;61;51;61;41;1;61;1;61;-9;-9;41;71;51;71;1430
1097;1867;1;1430;253;1430;11;71;21;41;81;71;61;-9;41;11;1;11;1;-9;11;31;31;71;21;11;-9;51;21;61;21;-9;71;1;1;21;71;31;61;-9;71;31;41;-9;11;61;61;71;31;81;51;51;21;41;71;41;51;51;71;81;41;41;11;71;51;11;1;1;11;81;11;51;71;1;1430
1329;1868;1;1430;253;1430;1;61;11;21;21;71;41;11;41;51;11;61;51;-9;51;61;1;51;61;51;81;11;31;31;-9;51;81;61;11;51;31;51;-9;61;-9;21;1;11;11;71;31;81;61;61;51;41;1;11;61;31;21;11;61;11;51;51;31;1;51;21;61;71;11;81;51;71;71;-9;1430
1367;1869;1;1430;253;1430;51;21;71;11;81;1;71;31;-9;51;51;71;21;31;11;61;81;41;41;61;-9;11;41;61;71;61;71;1;31;51;71;31;71;21;61;-9;81;61;21;81;31;81;51;41;71;41;31;81;-9;1;41;71;71;51;11;31;21;21;71;-9;21;71;51;21;31;81;21;11;1430
1461;1870;1;1430;253;1430;1;1;31;31;61;41;41;81;51;31;1;61;71;11;41;41;31;11;71;-9;-9;41;11;21;31;21;21;11;-9;51;71;51;11;-9;31;61;81;41;81;81;21;-9;71;31;61;41;1;-9;81;51;71;51;41;41;81;21;61;21;41;71;1;11;1;1;71;11;71;61;1430
1635;1871;1;1430;253;1430;21;21;51;51;51;11;1;31;1;-9;-9;51;-9;31;41;41;71;51;51;71;11;51;81;51;61;21;41;1;11;31;31;1;81;11;21;1;71;31;61;1;51;71;71;11;41;71;61;71;81;41;21;71;61;11;1;41;11;11;51;41;1;1;21;21;71;51;31;21;1430
1772;1872;1;1430;253;1430;-9;61;31;21;71;31;51;31;61;1;1;81;41;31;51;71;61;61;-9;61;81;71;1;61;41;41;51;51;1;31;61;61;61;1;41;-9;61;71;61;11;1;81;41;81;51;71;61;71;-9;81;61;1;1;11;51;41;21;11;51;61;-9;71;71;61;51;41;61;71;1430
57;1873;1;1435;253;1435;41;51;51;1;31;21;71;71;61;-9;41;11;31;11;71;11;1;31;71;61;71;71;21;1;11;41;41;71;71;81;11;71;-9;11;21;-9;31;41;71;71;61;51;71;41;-9;71;31;81;41;51;-9;11;-9;11;61;71;41;61;31;1;61;81;-9;51;31;81;61;21;1435
590;1874;1;1435;253;1435;11;51;11;-9;71;31;51;11;11;1;31;21;51;71;61;41;21;-9;81;81;21;41;-9;71;-9;41;-9;1;31;1;31;71;51;11;51;61;71;21;51;71;21;41;1;1;61;-9;11;71;1;31;11;51;1;71;71;41;1;21;71;71;1;21;11;1;31;21;51;1;1435
788;1875;1;1435;253;1435;11;71;-9;1;61;11;41;71;31;1;81;51;1;1;21;71;11;31;31;31;31;81;51;11;1;-9;71;21;1;1;61;-9;81;41;51;51;21;71;21;61;11;81;41;71;1;11;51;41;51;71;31;61;31;11;71;71;61;41;41;71;41;1;11;41;21;11;31;11;1435
1066;1876;1;1435;253;1435;71;51;51;81;31;71;71;71;61;1;11;41;31;11;21;71;81;51;71;61;61;41;21;51;21;41;51;1;21;41;31;71;11;1;81;81;61;-9;61;51;11;11;21;1;-9;51;41;11;-9;51;31;11;71;21;61;-9;51;21;41;71;11;1;-9;81;-9;-9;71;1;1435
1464;1877;1;1435;253;1435;11;61;71;31;61;71;31;-9;11;61;51;51;1;41;21;1;61;31;51;41;61;1;1;51;71;61;51;71;61;-9;71;1;81;41;1;11;71;1;71;61;61;81;31;71;61;11;71;71;61;-9;31;11;31;61;81;81;51;51;71;21;1;21;11;61;1;81;1;11;1435
1685;1878;1;1435;253;1435;61;71;81;-9;41;71;81;61;41;51;71;61;51;61;21;51;61;71;31;81;41;31;21;1;1;71;-9;71;51;61;51;71;11;71;11;-9;51;21;51;61;1;71;31;81;71;41;31;21;11;71;51;61;51;1;71;51;81;41;81;11;31;-9;51;21;31;41;31;31;1435
321;1879;1;1440;253;1440;1;-9;1;61;21;51;41;51;11;51;11;81;-9;81;21;71;31;31;-9;51;1;-9;1;71;31;-9;11;61;81;61;21;31;51;41;-9;41;-9;71;21;11;31;41;71;41;11;71;71;61;61;81;81;11;71;31;71;51;61;51;1;1;31;1;51;51;21;11;71;1;1440
785;1880;1;1440;253;1440;-9;41;1;1;71;31;1;71;81;71;41;51;21;41;81;11;71;41;71;11;81;21;11;71;51;81;-9;11;41;21;1;61;31;51;61;1;71;61;-9;61;41;61;11;71;51;81;71;61;1;31;71;1;81;41;41;21;31;71;41;31;61;51;61;-9;61;-9;11;1;1440
1194;1881;1;1440;253;1440;71;81;21;41;71;51;61;1;11;61;41;71;51;61;1;51;81;71;21;41;1;31;51;61;1;31;-9;71;81;51;61;71;31;1;41;-9;31;41;51;51;71;61;21;31;31;81;61;61;61;71;71;31;51;51;51;71;41;-9;-9;11;81;71;-9;51;21;11;71;71;1440
